,0,1,2,3,4,5,6,7,8,9,posters,links,raw_info
39,/title/80134516,Çarsi Pazar,The slacker owner of a public bath house rallies his community to save it when a big developer comes to town to close it down and open a new mall.,TV-14,97m,2015,"DirectorsMuharrem Gülmez, CastErdem YenerAyhan TaşEmin OlcayMuharrem GülmezElif Nur KerkükTarık PapuççuoğluSuzan AksoyDoğa KonakoğluEsin EdenDeniz Özerman","Muharrem Gülmez, Erdem Yener, Ayhan Taş, Emin Olcay, Muharrem Gülmez, Elif Nur Kerkük, Tarık Papuççuoğlu, Suzan Aksoy, Doğa Konakoğlu, Esin Eden, Deniz Özerman","[u'Comedies', u'International Comedies', u'International Movies', u'Middle Eastern Movies', u'Goofy']",https://occ-0-1361-1007.1.nflxso.net/art/d7c30/77dd0575f588de03fdb975ea15fb0229359d7c30.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/0a57a/9798cf0636b2761c96b9a7acf20d2680f840a57a.jpg);""></div>",/title/80134516,"<p class=""watch-page-link"" data-href=""/title/80134516""><span class=""watch-page-link-title"" data-href=""/title/80134516"">Çarsi Pazar</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2015</span><span class=""watch-page-link-maturity"">TV-14</span><span class=""watch-page-link-duration"">97m</span></span></p>"
40,/title/80134420,Mucize,"Sent away from his family to a remote mountain town, teacher Mahir helps the villagers build a school -- and inspires a path to hope for them all.",TV-14,136m,2015,"DirectorsMahsun Kırmızıgül, CastTalat BulutMert TurakMahsun KırmızıgülErdem YenerErol DemirözAli SürmeliMeral ÇetinkayaBüşra Pekin","Mahsun Kırmızıgül, Talat Bulut, Mert Turak, Mahsun Kırmızıgül, Erdem Yener, Erol Demiröz, Ali Sürmeli, Meral Çetinkaya, Büşra Pekin","[u'Dramas', u'International Dramas', u'20th Century Period Pieces', u'International Movies', u'Middle Eastern Movies', u'Inspiring']",https://occ-0-1361-1007.1.nflxso.net/art/f0c68/ee014ea7034c1110706bf07a1a08a611f5bf0c68.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/fb691/f76e41cccd7a6908df2233aa2ff2d89c007fb691.jpg);""></div>",/title/80134420,"<p class=""watch-page-link"" data-href=""/title/80134420""><span class=""watch-page-link-title"" data-href=""/title/80134420"">Mucize</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2015</span><span class=""watch-page-link-maturity"">TV-14</span><span class=""watch-page-link-duration"">136m</span></span></p>"
41,/title/80038298,Dugun Dernek,"On the first day of Ramadan, Ismail joins friends on a road trip to a mosque and encounters his son, who, to Ismail's chagrin, plans a hasty wedding.",TV-PG,101m,2013,"DirectorSelçuk AydemirBirkan Pusa, CastAhmet KuralMurat CemcirRasim ÖztekinDevrim YakutBarış YıldızUlaş TorunZerrin SümerŞinasi Yurtsever","Selçuk Aydemir, Birkan Pusa, Ahmet Kural, Murat Cemcir, Rasim Öztekin, Devrim Yakut, Barış Yıldız, Ulaş Torun, Zerrin Sümer, Şinasi Yurtsever","[u'Comedies', u'International Comedies', u'International Movies', u'Middle Eastern Movies', u'Goofy']",https://occ-0-1361-1007.1.nflxso.net/art/342d0/c8ecd4925ec488d42a039d06693743e609e342d0.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/1db05/70b0211145a49ebaff3ae9f69664b8136661db05.jpg);""></div>",/title/80038298,"<p class=""watch-page-link"" data-href=""/title/80038298""><span class=""watch-page-link-title"" data-href=""/title/80038298"">Dugun Dernek</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2013</span><span class=""watch-page-link-maturity"">TV-PG</span><span class=""watch-page-link-duration"">101m</span></span></p>"
42,/title/80038439,Eyyvah Eyvah 3,"Life is tough for Hüseyin after marrying his true love. He works day and night to support his growing family, while singer Firuzan copes with fame.",TV-PG,102m,2014,"DirectorsHakan Algül, CastDemet AkbağAta DemirerÖzge BorakSalih KalyonTanju TuncelSerra YılmazTarık ÜnlüoğluAyşenil Şamlıoğlu","Hakan Algül, Demet Akbağ, Ata Demirer, Özge Borak, Salih Kalyon, Tanju Tuncel, Serra Yılmaz, Tarık Ünlüoğlu, Ayşenil Şamlıoğlu","[u'Comedies', u'International Comedies', u'Slapstick Comedies', u'International Movies', u'Middle Eastern Movies', u'Goofy']",https://occ-0-1361-1007.1.nflxso.net/art/54717/6b6e2506c8d3cd0f50790e5490397b2692854717.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/0be76/9f581453c8d14486af3ae7c2cd1a394d6a30be76.jpg);""></div>",/title/80038439,"<p class=""watch-page-link"" data-href=""/title/80038439""><span class=""watch-page-link-title"" data-href=""/title/80038439"">Eyyvah Eyvah 3</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2014</span><span class=""watch-page-link-maturity"">TV-PG</span><span class=""watch-page-link-duration"">102m</span></span></p>"
43,/title/80134433,Incir Receli 2,"Grief-stricken over the death of his true love, singer-songwriter Metin has given up on life, until he meets Gizem, who slowly reawakens his heart.",TV-14,103m,2014,"DirectorsAytaç Ağırlar, CastHalil Sezai ParacıkoğluŞafak PekdemirAhmet UzMehmet Selim AkgülSinan ÇalışkanoğluTuğba Sarıünal","Aytaç Ağırlar, Halil Sezai Paracıkoğlu, Şafak Pekdemir, Ahmet Uz, Mehmet Selim Akgül, Sinan Çalışkanoğlu, Tuğba Sarıünal","[u'Dramas', u'International Dramas', u'Romantic Dramas', u'International Movies', u'Middle Eastern Movies', u'Romantic Movies', u'Emotional', u'Romantic']",https://occ-0-1361-1007.1.nflxso.net/art/b5d86/cbb37fdf4eeef2c1910b1ceab506ef5f842b5d86.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/ed768/486dea98bbcdc4be6213dd51c4df7864b19ed768.jpg);""></div>",/title/80134433,"<p class=""watch-page-link"" data-href=""/title/80134433""><span class=""watch-page-link-title"" data-href=""/title/80134433"">Incir Receli 2</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2014</span><span class=""watch-page-link-maturity"">TV-14</span><span class=""watch-page-link-duration"">103m</span></span></p>"
44,/title/80134601,Celal and Ceren,"After a night of hard partying costs him Ceren, his long-term girlfriend, Celal sets out to win her heart all over again.",TV-MA,109m,2013,"DirectorsTogan Gökbakar, CastŞahan GökbakarEzgi MolaGökçen GökçebağDilşah DemirTimur KuntDestan Batmaz","Togan Gökbakar, Şahan Gökbakar, Ezgi Mola, Gökçen Gökçebağ, Dilşah Demir, Timur Kunt, Destan Batmaz","[u'Comedies', u'International Comedies', u'Romantic Comedies', u'International Movies', u'Middle Eastern Movies', u'Romantic Movies', u'Romantic']",https://occ-0-1361-1007.1.nflxso.net/art/6669f/8f334c0cf3c8ae559da6b452b5faf26fbbf6669f.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/39a40/debe50ba0501503589a7732afcbf1a26e6f39a40.jpg);""></div>",/title/80134601,"<p class=""watch-page-link"" data-href=""/title/80134601""><span class=""watch-page-link-title"" data-href=""/title/80134601"">Celal and Ceren</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2013</span><span class=""watch-page-link-maturity"">TV-MA</span><span class=""watch-page-link-duration"">109m</span></span></p>"
45,/title/80134606,Çok Filim Hareketler Bunlar,"Vignettes of the summer holidays follow vacationers as they battle mosquitoes, suffer ruined plans and otherwise hit snags in their precious time off.",TV-MA,99m,2010,"DirectorsOzan Açıktan, CastAyça ErturanAydan TaşAyşegül AkdemirBurcu GönderBülent Emrah ParlakBüşra PekinEmre CanpolatErsin KorkutEser YenenlerGizem TuğralGülhan TekinGülsüm AlkanHamdi Kahramanİbrahim BüyükakMetin Keçeci","Ozan Açıktan, Ayça Erturan, Aydan Taş, Ayşegül Akdemir, Burcu Gönder, Bülent Emrah Parlak, Büşra Pekin, Emre Canpolat, Ersin Korkut, Eser Yenenler, Gizem Tuğral, Gülhan Tekin, Gülsüm Alkan, Hamdi Kahraman, İbrahim Büyükak, Metin Keçeci","[u'Comedies', u'International Comedies', u'Dark Comedies', u'Slapstick Comedies', u'International Movies', u'Middle Eastern Movies', u'Goofy', u'Irreverent']",https://occ-0-1361-1007.1.nflxso.net/art/0c6e0/668aade4e293fe66cc2a97dfc54e4f311d90c6e0.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/8b830/932205915df2ddd1de70f2e3a30f2c9f9558b830.jpg);""></div>",/title/80134606,"<p class=""watch-page-link"" data-href=""/title/80134606""><span class=""watch-page-link-title"" data-href=""/title/80134606"">Çok Filim Hareketler Bunlar</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2010</span><span class=""watch-page-link-maturity"">TV-MA</span><span class=""watch-page-link-duration"">99m</span></span></p>"
46,/title/80134604,Hayat Öpücügü,"High-strung Metin finally stops seeing doom and gloom around every corner when he meets vivacious Hayat, but she has her own soul-searching to do.",TV-14,97m,2015,"DirectorsŞenol Sönmez, CastAli SunalHatice ŞendilAyda AkselAhmet SaraçoğluJansetZerrin SümerSomer KarvanAli Çelik","Şenol Sönmez, Ali Sunal, Hatice Şendil, Ayda Aksel, Ahmet Saraçoğlu, Janset, Zerrin Sümer, Somer Karvan, Ali Çelik","[u'Comedies', u'International Comedies', u'Romantic Comedies', u'Dramas', u'International Dramas', u'Romantic Dramas', u'International Movies', u'Middle Eastern Movies', u'Romantic Movies', u'Quirky Romance', u'Emotional', u'Quirky', u'Romantic']",https://occ-0-1361-1007.1.nflxso.net/art/8832c/ad550fe92ac8859902fa8217051e76569198832c.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/eb60e/b754525a2f4ebf7baf61e44cb1f3763440beb60e.jpg);""></div>",/title/80134604,"<p class=""watch-page-link"" data-href=""/title/80134604""><span class=""watch-page-link-title"" data-href=""/title/80134604"">Hayat Öpücügü</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2015</span><span class=""watch-page-link-maturity"">TV-14</span><span class=""watch-page-link-duration"">97m</span></span></p>"
47,/title/80134521,Berlin Kaplani,"After a losing streak puts him in debt of 50,000 euros to his sponsors, an unlikely Turkish-German boxer in Berlin finds himself in need of a miracle.",TV-14,98m,2012,"DirectorsHakan Algül, CastAta DemirerNecati BilgiçTarık ÜnlüoğluÖzlem TürkadNihal YalçınCemil ÖzbayerCengiz BozkurtOrhan GünerMert Aran","Hakan Algül, Ata Demirer, Necati Bilgiç, Tarık Ünlüoğlu, Özlem Türkad, Nihal Yalçın, Cemil Özbayer, Cengiz Bozkurt, Orhan Güner, Mert Aran","[u'Comedies', u'International Comedies', u'Sports Comedies', u'International Movies', u'Middle Eastern Movies', u'Sports Movies', u'Boxing Movies', u'Goofy']",https://occ-0-1361-1007.1.nflxso.net/art/bda67/8db07c07398e983dcc07fa2ac8c2aed02c3bda67.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/b3323/c2a59fc17bac4722d505c9ab9dfdc578666b3323.jpg);""></div>",/title/80134521,"<p class=""watch-page-link"" data-href=""/title/80134521""><span class=""watch-page-link-title"" data-href=""/title/80134521"">Berlin Kaplani</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2012</span><span class=""watch-page-link-maturity"">TV-14</span><span class=""watch-page-link-duration"">98m</span></span></p>"
48,/title/80038441,Hükümet Kadin 2,"In 1949, with freedoms threatened, housewife Hükümet is unaware of her future life in politics as she faces off with liar and mayoral hopeful Faruk.",TV-14,100m,2013,"DirectorsSermiyan Midyat, CastDemet AkbağSermiyan MidyatMahir İpekGülhan TekinBurcu GönderMine Şenhuy TeberOsman AlkaşBülent ÇolakOlgun TokerDoğukan Polat","Sermiyan Midyat, Demet Akbağ, Sermiyan Midyat, Mahir İpek, Gülhan Tekin, Burcu Gönder, Mine Şenhuy Teber, Osman Alkaş, Bülent Çolak, Olgun Toker, Doğukan Polat","[u'Comedies', u'International Comedies', u'Political Comedies', u'20th Century Period Pieces', u'International Movies', u'Middle Eastern Movies', u'Quirky']",https://occ-0-1361-1007.1.nflxso.net/art/3ea5e/70872b28a67e12d631223e48dc0441011303ea5e.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/111a4/987fde5733ffa582addf3484408641121b1111a4.jpg);""></div>",/title/80038441,"<p class=""watch-page-link"" data-href=""/title/80038441""><span class=""watch-page-link-title"" data-href=""/title/80038441"">Hükümet Kadin 2</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2013</span><span class=""watch-page-link-maturity"">TV-14</span><span class=""watch-page-link-duration"">100m</span></span></p>"
49,/title/80134432,Osman Pazarlama,"Hoping to make his fortune and win the girl of his dreams, fast-talking Osman invents and tries to promote one preposterous gadget after another.",NR,116m,2016,"DirectorsTogan Gökbakar, CastŞahan GökbakarMehmet Selim AkgülFeriştah Senem YıldırımYurtşen FidanLiberat NiyoyandikaTahsin TonkuşEsra BalıkçıŞükran Çağman","Togan Gökbakar, Şahan Gökbakar, Mehmet Selim Akgül, Feriştah Senem Yıldırım, Yurtşen Fidan, Liberat Niyoyandika, Tahsin Tonkuş, Esra Balıkçı, Şükran Çağman","[u'Comedies', u'International Comedies', u'Slapstick Comedies', u'International Movies', u'Middle Eastern Movies', u'Goofy']",https://occ-0-1361-1007.1.nflxso.net/art/99de1/d64e2986634d99a58f0efa402c59209449599de1.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/881fe/990ede26c94b814d35cf2b1065150b45241881fe.jpg);""></div>",/title/80134432,"<p class=""watch-page-link"" data-href=""/title/80134432""><span class=""watch-page-link-title"" data-href=""/title/80134432"">Osman Pazarlama</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2016</span><span class=""watch-page-link-maturity"">NR</span><span class=""watch-page-link-duration"">116m</span></span></p>"
50,/title/80134438,Romantik Komedi,"Bored with her life and inspired by a friend's wedding, Esra quits her job and dumps her boyfriend, leading to a series of romantic misadventures.",NR,110m,2010,"DirectorsKetche, CastSedef AvcıCemal HünalBegüm KütükEngin Altan DüzyatanSinem KobalGürgen ÖzBurcu KaraKubilay Penbeklioğlu","Ketche, Sedef Avcı, Cemal Hünal, Begüm Kütük, Engin Altan Düzyatan, Sinem Kobal, Gürgen Öz, Burcu Kara, Kubilay Penbeklioğlu","[u'Comedies', u'International Comedies', u'Romantic Comedies', u'International Movies', u'Middle Eastern Movies', u'Romantic Movies', u'Romantic']",https://occ-0-1361-1007.1.nflxso.net/art/75e8d/d89a7cafe95469963caae56c56d3f4595f175e8d.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/4f8a4/3d9d0980630c31befea3915f202ac490c4b4f8a4.jpg);""></div>",/title/80134438,"<p class=""watch-page-link"" data-href=""/title/80134438""><span class=""watch-page-link-title"" data-href=""/title/80134438"">Romantik Komedi</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2010</span><span class=""watch-page-link-maturity"">NR</span><span class=""watch-page-link-duration"">110m</span></span></p>"
51,/title/80134398,Kocan Kadar Konus 2: Dirilis,"Efsun has found Mr. Right in Sinan, and their relationship is taking a serious turn. But their eccentric families quickly complicate the romance.",TV-14,104m,2016,"DirectorsKıvanç Baruönü, CastEzgi MolaMurat YıldırımGülenay KalkanNevra SerezliEda Ece","Kıvanç Baruönü, Ezgi Mola, Murat Yıldırım, Gülenay Kalkan, Nevra Serezli, Eda Ece","[u'Comedies', u'International Comedies', u'Romantic Comedies', u'International Movies', u'Middle Eastern Movies', u'Romantic Movies', u'Romantic']",https://occ-0-1361-1007.1.nflxso.net/art/972ef/0bd634df1be9b98c52130bcf8018e0d0796972ef.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/baec7/a5918b457c10b2fd891bc3dfe59964b9a54baec7.jpg);""></div>",/title/80134398,"<p class=""watch-page-link"" data-href=""/title/80134398""><span class=""watch-page-link-title"" data-href=""/title/80134398"">Kocan Kadar Konus 2: Dirilis</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2016</span><span class=""watch-page-link-maturity"">TV-14</span><span class=""watch-page-link-duration"">104m</span></span></p>"
52,/title/80134500,Dügün Dernek 2: Sünnet,Ismail and his old screwball crew land themselves in hot water when his grandson's circumcision evolves into a buzz-making citywide event.,TV-MA,107m,2015,"DirectorsSelçuk Aydemir, CastAhmet KuralMurat CemcirRasim ÖztekinDevrim YakutBarış YıldızUlaş TorunŞinasi YurtseverErdal Tosun","Selçuk Aydemir, Ahmet Kural, Murat Cemcir, Rasim Öztekin, Devrim Yakut, Barış Yıldız, Ulaş Torun, Şinasi Yurtsever, Erdal Tosun","[u'Comedies', u'International Comedies', u'International Movies', u'Middle Eastern Movies', u'Goofy']",https://occ-0-1361-1007.1.nflxso.net/art/a6b80/bd3a3e9dc1671ad6da62c8a04f6f3127716a6b80.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/63127/80331fad2c34fee29f85696375c4e272c4163127.jpg);""></div>",/title/80134500,"<p class=""watch-page-link"" data-href=""/title/80134500""><span class=""watch-page-link-title"" data-href=""/title/80134500"">Dügün Dernek 2: Sünnet</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2015</span><span class=""watch-page-link-maturity"">TV-MA</span><span class=""watch-page-link-duration"">107m</span></span></p>"
53,/title/80038525,Recep Ivedik,"A man finds the wallet of a rich man and takes a rigorous trip in an old car to return it, finding an old love and a new life of luxury awaiting.",NR,101m,2008,"DirectorsTogan Gökbakar, CastŞahan GökbakarFatma ToptaşTuluğ ÇizgenVural BulduHakan Akınİsmail Hakkı ÜrünLemi Filozof","Togan Gökbakar, Şahan Gökbakar, Fatma Toptaş, Tuluğ Çizgen, Vural Buldu, Hakan Akın, İsmail Hakkı Ürün, Lemi Filozof","[u'Comedies', u'International Comedies', u'Dark Comedies', u'Late Night Comedies', u'International Movies', u'Middle Eastern Movies', u'Goofy', u'Raunchy']",https://occ-0-1361-1007.1.nflxso.net/art/2cdc4/1e45ce9cff450b35edd0d4dfb6a986165722cdc4.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/1847f/d18f3caefccc9324aba21af3685ccd96c6f1847f.jpg);""></div>",/title/80038525,"<p class=""watch-page-link"" data-href=""/title/80038525""><span class=""watch-page-link-title"" data-href=""/title/80038525"">Recep Ivedik</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2008</span><span class=""watch-page-link-maturity"">NR</span><span class=""watch-page-link-duration"">101m</span></span></p>"
54,/title/80134435,Romantik Komedi 2: Bekarlığa Veda,"Didem tries everything to get actor Cem to propose to her, but he's got other things on his mind: a beautiful new co-star and a secret bachelor party.",TV-14,104m,2013,"DirectorsErol Özlevi, CastSinem KobalEngin Altan DüzyatanSedef AvcıCemal HünalBurcu KaraGürgen ÖzÖykü ÇelikGökçe Özyol","Erol Özlevi, Sinem Kobal, Engin Altan Düzyatan, Sedef Avcı, Cemal Hünal, Burcu Kara, Gürgen Öz, Öykü Çelik, Gökçe Özyol","[u'Comedies', u'International Comedies', u'Romantic Comedies', u'International Movies', u'Middle Eastern Movies', u'Romantic Movies', u'Quirky Romance', u'Quirky', u'Romantic']",https://occ-0-1361-1007.1.nflxso.net/art/7bfe4/96900855eff1ba8012e296120e603acd4b77bfe4.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/7eebc/08cb277a6769b0afb3f1ebb2ef740e5a3207eebc.jpg);""></div>",/title/80134435,"<p class=""watch-page-link"" data-href=""/title/80134435""><span class=""watch-page-link-title"" data-href=""/title/80134435"">Romantik Komedi 2: Bekarlığa Veda</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2013</span><span class=""watch-page-link-maturity"">TV-14</span><span class=""watch-page-link-duration"">104m</span></span></p>"
55,/title/80038445,Vizontele Tuuba,"With civil war looming, a TV-obsessed Turkish town is bemused when a bureaucrat and his daughter arrive to modernize their library.",NR,106m,2004,"DirectorsYılmaz Erdoğan, CastYılmaz ErdoğanTarık AkanAltan ErkekliCezmi Baskınİclal AydınDemet AkbağTuba ÜnsalTolga Çevik","Yılmaz Erdoğan, Yılmaz Erdoğan, Tarık Akan, Altan Erkekli, Cezmi Baskın, İclal Aydın, Demet Akbağ, Tuba Ünsal, Tolga Çevik","[u'Comedies', u'International Comedies', u'Political Comedies', u'Dramas', u'International Dramas', u'Political Dramas', u'International Movies', u'Middle Eastern Movies', u'Offbeat']",https://occ-0-1361-1007.1.nflxso.net/art/0d6e8/3725edc5f6769ce1101da5d122c3287f2f70d6e8.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/bc0e7/679115d27e823bc597c89f247f4b9c13061bc0e7.jpg);""></div>",/title/80038445,"<p class=""watch-page-link"" data-href=""/title/80038445""><span class=""watch-page-link-title"" data-href=""/title/80038445"">Vizontele Tuuba</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2004</span><span class=""watch-page-link-maturity"">NR</span><span class=""watch-page-link-duration"">106m</span></span></p>"
56,/title/80134524,Hokkabaz,"Trying to resurrect his career, not-so-talented magician Iskender goes on tour, but things get iffy when one of his illusions works a little too well.",TV-MA,118m,2006,"DirectorAli Taner BaltacıCem Yılmaz, CastCem YılmazMazhar AlansonÖzlem TekinTuna OrhanTuncer SalmanKemal İnciGürgen ÖzCaner AlkayaAyçe AbanaBahtiyar Engin","Ali Taner Baltacı, Cem Yılmaz, Cem Yılmaz, Mazhar Alanson, Özlem Tekin, Tuna Orhan, Tuncer Salman, Kemal İnci, Gürgen Öz, Caner Alkaya, Ayçe Abana, Bahtiyar Engin","[u'Comedies', u'International Comedies', u'Dramas', u'International Dramas', u'International Movies', u'Middle Eastern Movies', u'Quirky']",https://occ-0-1361-1007.1.nflxso.net/art/81ad9/52c65c20f0a8ab9edb4a30bfb41be96c39881ad9.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/ed7fc/3970dbf6d7096ab6cb740a577596efb7df9ed7fc.jpg);""></div>",/title/80134524,"<p class=""watch-page-link"" data-href=""/title/80134524""><span class=""watch-page-link-title"" data-href=""/title/80134524"">Hokkabaz</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2006</span><span class=""watch-page-link-maturity"">TV-MA</span><span class=""watch-page-link-duration"">118m</span></span></p>"
57,/title/80134434,Sen Kimsin?,"Desperate for cash, klutzy private investigator Tekin searches for a wealthy woman's missing girl but faces one surprise and mishap after another.",TV-14,101m,2012,"DirectorsOzan Açıktan, CastTolga ÇevikKöksal EngürPelin KörmükçüToprak SergenZeynep Özder","Ozan Açıktan, Tolga Çevik, Köksal Engür, Pelin Körmükçü, Toprak Sergen, Zeynep Özder","[u'Comedies', u'International Comedies', u'International Movies', u'Middle Eastern Movies', u'Goofy']",https://occ-0-1361-1007.1.nflxso.net/art/3ea80/bb0b57a34ecd28e383663a7e62d7998496d3ea80.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/529e6/0b6285422d9b1e1c2b8b765ea249a5bc216529e6.jpg);""></div>",/title/80134434,"<p class=""watch-page-link"" data-href=""/title/80134434""><span class=""watch-page-link-title"" data-href=""/title/80134434"">Sen Kimsin?</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2012</span><span class=""watch-page-link-maturity"">TV-14</span><span class=""watch-page-link-duration"">101m</span></span></p>"
58,/title/80038355,Hükümet Kadin,"When an uneducated mother of eight suddenly becomes mayor, she uses the skills she's learned as a housewife to keep her town running like clockwork.",TV-MA,99m,2013,"DirectorsSermiyan Midyat, CastDemet AkbağSermiyan MidyatMahir İpekGülhan TekinBurcu GönderCezmi BaskınRenan BilekAyberk AttilaRıza AkınBülent Çolak","Sermiyan Midyat, Demet Akbağ, Sermiyan Midyat, Mahir İpek, Gülhan Tekin, Burcu Gönder, Cezmi Baskın, Renan Bilek, Ayberk Attila, Rıza Akın, Bülent Çolak","[u'Comedies', u'International Comedies', u'20th Century Period Pieces', u'International Movies', u'Middle Eastern Movies', u'Goofy', u'Quirky']",https://occ-0-1361-1007.1.nflxso.net/art/9afbc/118c645ba69d21c90e926932f89bbb1c7a89afbc.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/90d5e/c34fd6e633c87ab76f44cbc029e9835566290d5e.jpg);""></div>",/title/80038355,"<p class=""watch-page-link"" data-href=""/title/80038355""><span class=""watch-page-link-title"" data-href=""/title/80038355"">Hükümet Kadin</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2013</span><span class=""watch-page-link-maturity"">TV-MA</span><span class=""watch-page-link-duration"">99m</span></span></p>"
