,0,1,2,3,4,5,6,7,8,9,posters,links,raw_info
59,/title/80038353,Eyyvah Eyvah,"A clarinet player who lives with his grandparents in a small village is forced to move to Istanbul, where he meets a singer enjoying sudden fame.",TV-MA,99m,2010,"DirectorsHakan Algül, CastDemet AkbağAta DemirerÖzge BorakBican GünalanSalih KalyonTanju TuncelMeray Ülgen","Hakan Algül, Demet Akbağ, Ata Demirer, Özge Borak, Bican Günalan, Salih Kalyon, Tanju Tuncel, Meray Ülgen","[u'Comedies', u'International Comedies', u'International Movies', u'Middle Eastern Movies', u'Goofy', u'Feel-good']",https://occ-0-1361-1007.1.nflxso.net/art/2305a/58da5ccbec1399d5ee9dd2e2ff2bfc7e1fe2305a.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/ad559/e47227e158314486895b59bbdf8d928c583ad559.jpg);""></div>",/title/80038353,"<p class=""watch-page-link"" data-href=""/title/80038353""><span class=""watch-page-link-title"" data-href=""/title/80038353"">Eyyvah Eyvah</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2010</span><span class=""watch-page-link-maturity"">TV-MA</span><span class=""watch-page-link-duration"">99m</span></span></p>"
60,/title/80038527,Vizontele,"In 1974, a rural town in Anatolia gets its first television set -- an event that's met with both excitement and trepidation by the villagers.",NR,105m,2001,"DirectorYılmaz ErdoğanÖmer Faruk Sorak, CastYılmaz ErdoğanDemet AkbağAltan ErkekliCem YılmazCezmi BaskınBican GünalanSebnem Sönmezİclal AydınMesut ÇakarliZeynep Tokuş","Yılmaz Erdoğan, Ömer Faruk Sorak, Yılmaz Erdoğan, Demet Akbağ, Altan Erkekli, Cem Yılmaz, Cezmi Baskın, Bican Günalan, Sebnem Sönmez, İclal Aydın, Mesut Çakarli, Zeynep Tokuş","[u'Comedies', u'International Comedies', u'Dramas', u'International Dramas', u'20th Century Period Pieces', u'International Movies', u'Middle Eastern Movies', u'Goofy']",https://occ-0-1361-1007.1.nflxso.net/art/b662e/c8d967887b1bb5415ea1d099a9e35e06741b662e.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/29ffb/4caded93ed53397d5f06890273336e15ffc29ffb.jpg);""></div>",/title/80038527,"<p class=""watch-page-link"" data-href=""/title/80038527""><span class=""watch-page-link-title"" data-href=""/title/80038527"">Vizontele</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2001</span><span class=""watch-page-link-maturity"">NR</span><span class=""watch-page-link-duration"">105m</span></span></p>"
61,/title/80134525,Neseli Hayat,"Burdened by troubles and caught between cultures, Riza takes a job as a mall Santa and finds that real life may not be so different from make-believe.",TV-14,107m,2009,"DirectorsYılmaz Erdoğan, CastYılmaz ErdoğanErsin KorkutBüşra PekinErdal TosunRıza AkınSinan BengierCezmi BaskınAyberk AtillaFatma MuratMetin Yıldız","Yılmaz Erdoğan, Yılmaz Erdoğan, Ersin Korkut, Büşra Pekin, Erdal Tosun, Rıza Akın, Sinan Bengier, Cezmi Baskın, Ayberk Atilla, Fatma Murat, Metin Yıldız","[u'Comedies', u'International Comedies', u'International Movies', u'Middle Eastern Movies']",https://occ-0-1361-1007.1.nflxso.net/art/79d1e/0dff39dbaa5f6da929a6b75fc40002bb06b79d1e.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/633fe/e32624192884dd8ee4cd6c13a3325409cc4633fe.jpg);""></div>",/title/80134525,"<p class=""watch-page-link"" data-href=""/title/80134525""><span class=""watch-page-link-title"" data-href=""/title/80134525"">Neseli Hayat</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2009</span><span class=""watch-page-link-maturity"">TV-14</span><span class=""watch-page-link-duration"">107m</span></span></p>"
62,/title/70299745,The Butterfly's Dream,"Forced to work in a coal mine during World War II, two young poets find some escape when they both fall for the same woman.",TV-PG,118m,2013,"DirectorsYılmaz Erdoğan, CastKıvanç TatlıtuğMert FıratBelçim BilginFarah Zeynep AbdullahYılmaz ErdoğanAhmet Mümtaz TaylanTaner BirselSelman Ünlüsoyİpek BilginAksel BonfilDevrim YakutSalih Kalyon","Yılmaz Erdoğan, Kıvanç Tatlıtuğ, Mert Fırat, Belçim Bilgin, Farah Zeynep Abdullah, Yılmaz Erdoğan, Ahmet Mümtaz Taylan, Taner Birsel, Selman Ünlüsoy, İpek Bilgin, Aksel Bonfil, Devrim Yakut, Salih Kalyon","[u'Dramas', u'International Dramas', u'20th Century Period Pieces', u'Romantic Dramas', u'Social Issue Dramas', u'International Movies', u'Middle Eastern Movies', u'Romantic Movies', u'Emotional', u'Romantic']",https://occ-0-1361-1007.1.nflxso.net/art/ac471/a98b43f56fe9d0a18f2f1b115132aa56677ac471.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/4727c/03fa1c956f06dea08aced7aa9dd8a70e9054727c.jpg);""></div>",/title/70299745,"<p class=""watch-page-link"" data-href=""/title/70299745""><span class=""watch-page-link-title"" data-href=""/title/70299745"">The Butterfly's Dream</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2013</span><span class=""watch-page-link-maturity"">TV-PG</span><span class=""watch-page-link-duration"">118m</span></span></p>"
63,/title/80120301,Mahmut & Meryem,"In the 16th century, the heir to a Muslim empire embarks on a dangerous journey to find his true love, who was taken away by her Christian father.",TV-14,1 Season,2013,CastAras Bulut İynemliEva DedovaFahreddin ManafovMelahat AbbasovaPolat BilginMehmet ÇevikShamil SuleimanovŞafak Başkayaİlker KızmazKristina KrepelaUfuk Şen,"Aras Bulut İynemli, Eva Dedova, Fahreddin Manafov, Melahat Abbasova, Polat Bilgin, Mehmet Çevik, Shamil Suleimanov, Şafak Başkaya, İlker Kızmaz, Kristina Krepela, Ufuk Şen","[u'TV Shows', u'International TV Shows', u'Romantic TV Shows', u'TV Dramas', u'Romantic']",https://occ-0-1361-1007.1.nflxso.net/art/6b781/801bf323d46a84bde75f394821669fe0b2f6b781.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/4e5c9/3e75ac05b32dd57f1eaccf1fe711cb9d1b64e5c9.jpg);""></div>",/title/80120301,"<p class=""watch-page-link"" data-href=""/title/80120301""><span class=""watch-page-link-title"" data-href=""/title/80120301"">Mahmut &amp; Meryem</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2013</span><span class=""watch-page-link-maturity"">TV-14</span><span class=""watch-page-link-duration"">1 Season</span></span></p>"
64,/title/80134605,Erkekler,A therapist and his patient try to understand their complex relationships with women and their not-so-complex relationships with their libidos.,TV-MA,122m,2013,"DirectorsFaruk Aksoy, CastFikret KuşkanAli PoyrazoğluAsuman DabakGüneş Emir","Faruk Aksoy, Fikret Kuşkan, Ali Poyrazoğlu, Asuman Dabak, Güneş Emir","[u'Comedies', u'International Comedies', u'Late Night Comedies', u'International Movies', u'Middle Eastern Movies', u'Emotional', u'Irreverent', u'Raunchy']",https://occ-0-1361-1007.1.nflxso.net/art/87c83/8817d6c956696a1839f272aea50fd97a49487c83.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/d29ee/2352a1cb8e19694467d46d6a19997fc4341d29ee.jpg);""></div>",/title/80134605,"<p class=""watch-page-link"" data-href=""/title/80134605""><span class=""watch-page-link-title"" data-href=""/title/80134605"">Erkekler</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2013</span><span class=""watch-page-link-maturity"">TV-MA</span><span class=""watch-page-link-duration"">122m</span></span></p>"
65,/title/80175913,20 Minutes,"When his wife is convicted of murder, a horrified family man races to prove her innocence while a dogged investigator sets out to uncover the truth.",TV-MA,1 Season,2013,CastTuba BüyüküstünIlker AksumBülent Emin Yararİpek BilginMüjde UzmanFirat ÇelikAyten UncuogluCihat Tamer,"Tuba Büyüküstün, Ilker Aksum, Bülent Emin Yarar, İpek Bilgin, Müjde Uzman, Firat Çelik, Ayten Uncuoglu, Cihat Tamer","[u'TV Shows', u'Crime TV Shows', u'International TV Shows', u'TV Dramas', u'Crime TV Dramas', u'Emotional', u'Suspenseful']",https://occ-0-1361-1007.1.nflxso.net/art/45913/1961d074c377ea6f03749b118c8551143eb45913.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/b04db/efe7699c161cf4c5ff3c54e9c3bb9410ccfb04db.jpg);""></div>",/title/80175913,"<p class=""watch-page-link"" data-href=""/title/80175913""><span class=""watch-page-link-title"" data-href=""/title/80175913"">20 Minutes</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2013</span><span class=""watch-page-link-maturity"">TV-MA</span><span class=""watch-page-link-duration"">1 Season</span></span></p>"
66,/title/80134600,Limonata,"To grant his dying father's wish, a young man drives to Istanbul in an old clunker to find his illegitimate brother and bring him back to Macedonia.",TV-MA,105m,2015,"DirectorsAli Atay, CastErtan SabanSerkan KeskinFunda EryiğitLuran AhmediZekir SipahiBedia Begovska","Ali Atay, Ertan Saban, Serkan Keskin, Funda Eryiğit, Luran Ahmedi, Zekir Sipahi, Bedia Begovska","[u'Comedies', u'International Comedies', u'Dramas', u'International Dramas', u'International Movies', u'Middle Eastern Movies', u'Emotional', u'Understated', u'Deadpan']",https://occ-0-1361-1007.1.nflxso.net/art/09bf8/1fa4011245d972c892070fe45032149fc8409bf8.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/e2d45/da7640b3fc93fdbb5c2cf33b384621c0c02e2d45.jpg);""></div>",/title/80134600,"<p class=""watch-page-link"" data-href=""/title/80134600""><span class=""watch-page-link-title"" data-href=""/title/80134600"">Limonata</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2015</span><span class=""watch-page-link-maturity"">TV-MA</span><span class=""watch-page-link-duration"">105m</span></span></p>"
67,/title/80134399,Patron Mutlu Son Istiyor,"Sent to a remote village to write a screenplay, Sinan finds inspiration to spare in colorful locals, farcical misadventures and the craziness of love.",TV-MA,105m,2014,"DirectorsKıvanç Baruönü, CastTolga ÇevikEzgi MolaMurat BaşoğluErkan CanErsin KorkutMustafa UzunyılmazNusret ÇetinelAyşenur Yazıcı","Kıvanç Baruönü, Tolga Çevik, Ezgi Mola, Murat Başoğlu, Erkan Can, Ersin Korkut, Mustafa Uzunyılmaz, Nusret Çetinel, Ayşenur Yazıcı","[u'Comedies', u'International Comedies', u'Romantic Comedies', u'International Movies', u'Middle Eastern Movies', u'Romantic Movies', u'Romantic']",https://occ-0-1361-1007.1.nflxso.net/art/f6169/44b9e6d98a6d1dcdac3a84917356ae26a71f6169.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/fa595/e125b3cedc236daf66b9fb7fe0f962917f6fa595.jpg);""></div>",/title/80134399,"<p class=""watch-page-link"" data-href=""/title/80134399""><span class=""watch-page-link-title"" data-href=""/title/80134399"">Patron Mutlu Son Istiyor</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2014</span><span class=""watch-page-link-maturity"">TV-MA</span><span class=""watch-page-link-duration"">105m</span></span></p>"
68,/title/80134520,Kurtulus Son Durak,"When a recently single psychologist moves to a new neighborhood, she finds friendship with women starting to rebel against years of domestic abuse.",TV-MA,99m,2012,"DirectorsYusuf Pirhasan, CastBelçim BilginDemet AkbağAsuman DabakAyten SoykökDamla SönmezMete HorozoğluAhmet Mümtaz TaylanYavuz BingölHüseyin SoysalanTolga KaraçelikNihal Yalçın","Yusuf Pirhasan, Belçim Bilgin, Demet Akbağ, Asuman Dabak, Ayten Soykök, Damla Sönmez, Mete Horozoğlu, Ahmet Mümtaz Taylan, Yavuz Bingöl, Hüseyin Soysalan, Tolga Karaçelik, Nihal Yalçın","[u'Comedies', u'International Comedies', u'Dramas', u'International Dramas', u'International Movies', u'Middle Eastern Movies', u'Inspiring', u'Emotional']",https://occ-0-1361-1007.1.nflxso.net/art/61d58/bf1032325cc926a95bf328eb75d987ab95c61d58.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/61902/94434222499175456aab192e206c6031fc361902.jpg);""></div>",/title/80134520,"<p class=""watch-page-link"" data-href=""/title/80134520""><span class=""watch-page-link-title"" data-href=""/title/80134520"">Kurtulus Son Durak</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2012</span><span class=""watch-page-link-maturity"">TV-MA</span><span class=""watch-page-link-duration"">99m</span></span></p>"
69,/title/80038354,Eyyvah Eyyvah 2,"Hüseyin has found his father, and now has one more mission -- to get together with the girl of his dreams, with a little help from his new friend.",TV-PG,106m,2011,"DirectorsHakan Algül, CastDemet AkbağAta DemirerÖzge BorakSalih KalyonTanju TuncelMeray ÜlgenBican GünalanTarık ÜnlüoğluAyşenil Şamlıoğlu","Hakan Algül, Demet Akbağ, Ata Demirer, Özge Borak, Salih Kalyon, Tanju Tuncel, Meray Ülgen, Bican Günalan, Tarık Ünlüoğlu, Ayşenil Şamlıoğlu","[u'Comedies', u'International Comedies', u'Romantic Comedies', u'International Movies', u'Middle Eastern Movies', u'Romantic Movies', u'Goofy', u'Romantic']",https://occ-0-1361-1007.1.nflxso.net/art/bd314/840cecaa33aeeb1c4b296a5f8446386ecd8bd314.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/19a2e/ad6ea751429ddd8cc0e14f4c17ac81cfb3319a2e.jpg);""></div>",/title/80038354,"<p class=""watch-page-link"" data-href=""/title/80038354""><span class=""watch-page-link-title"" data-href=""/title/80038354"">Eyyvah Eyyvah 2</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2011</span><span class=""watch-page-link-maturity"">TV-PG</span><span class=""watch-page-link-duration"">106m</span></span></p>"
70,/title/80126875,Subat,"An orphan subjected to tests that gave him superpowers is rescued and raised on Istanbul's streets, where he falls for a reporter linked to his past.",TV-14,1 Season,2012,"CreatorsOnur Ünlü, CastAlican YücesoyMelisa SözenMusa UzunlarSerkan ErcanÖzkan UğurÜlkü DuruTansu BiçerNadir SarıbacakSermet YeşilAyhan Kavas","Onur Ünlü, Alican Yücesoy, Melisa Sözen, Musa Uzunlar, Serkan Ercan, Özkan Uğur, Ülkü Duru, Tansu Biçer, Nadir Sarıbacak, Sermet Yeşil, Ayhan Kavas","[u'TV Shows', u'Crime TV Shows', u'International TV Shows', u'TV Dramas', u'Crime TV Dramas', u'TV Mysteries', u'TV Sci-Fi & Fantasy', u'Social Issue Dramas', u'Exciting']",https://occ-0-1361-1007.1.nflxso.net/art/723d8/49538720afce54a32ed8868dad45291f6f3723d8.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/b0345/71b73d5d0052f6a7a6398bd80782ac37bc1b0345.jpg);""></div>",/title/80126875,"<p class=""watch-page-link"" data-href=""/title/80126875""><span class=""watch-page-link-title"" data-href=""/title/80126875"">Subat</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2012</span><span class=""watch-page-link-maturity"">TV-14</span><span class=""watch-page-link-duration"">1 Season</span></span></p>"
71,/title/80134517,Cinar Agaci,"A matriarch and her grandson forge a special bond during family picnics every two months, until her health causes a conflict among the relatives.",TV-14,114m,2011,"DirectorsHandan İpekçi, CastNurgül YeşilçayCelile Toyon UysalDeniz Deha LostarSettar TanrıöğenSuzan AksoyHüseyin Avni DanyalJülide KuralRagıp Savaş","Handan İpekçi, Nurgül Yeşilçay, Celile Toyon Uysal, Deniz Deha Lostar, Settar Tanrıöğen, Suzan Aksoy, Hüseyin Avni Danyal, Jülide Kural, Ragıp Savaş","[u'Comedies', u'International Comedies', u'Dramas', u'International Dramas', u'International Movies', u'Middle Eastern Movies', u'Heartfelt', u'Emotional']",https://occ-0-1361-1007.1.nflxso.net/art/f12ea/96874dc9d4e9c654dcfedde5a780f8fcd62f12ea.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/dacfc/fe953c991b645a14f3ca31da7dbf705e3c2dacfc.jpg);""></div>",/title/80134517,"<p class=""watch-page-link"" data-href=""/title/80134517""><span class=""watch-page-link-title"" data-href=""/title/80134517"">Cinar Agaci</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2011</span><span class=""watch-page-link-maturity"">TV-14</span><span class=""watch-page-link-duration"">114m</span></span></p>"
72,/title/80134603,Beynelmilel,"When a local musician and his band are forced to perform in honor of a right-wing coup, his daughter schemes to make their music subversive instead.",TV-MA,101m,2006,"DirectorMuharrem GülmezSırrı Süreyya Önder, CastCezmi BaskınÖzgü NamalUmut KurtNazmi KırıkBahri BeyatMeral OkayDilber AyŞahin IrmakOktay KaynarcaBurak Tamdoğan","Muharrem Gülmez, Sırrı Süreyya Önder, Cezmi Baskın, Özgü Namal, Umut Kurt, Nazmi Kırık, Bahri Beyat, Meral Okay, Dilber Ay, Şahin Irmak, Oktay Kaynarca, Burak Tamdoğan","[u'Comedies', u'International Comedies', u'Political Comedies', u'Dramas', u'International Dramas', u'20th Century Period Pieces', u'Political Dramas', u'International Movies', u'Middle Eastern Movies', u'Emotional']",https://occ-0-1361-1007.1.nflxso.net/art/e9992/49e38f4b9f3a9aaf0770336f224ce281da9e9992.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/12c9a/bb5fdc3ada8202767a0e1639c21b4ac021d12c9a.jpg);""></div>",/title/80134603,"<p class=""watch-page-link"" data-href=""/title/80134603""><span class=""watch-page-link-title"" data-href=""/title/80134603"">Beynelmilel</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2006</span><span class=""watch-page-link-maturity"">TV-MA</span><span class=""watch-page-link-duration"">101m</span></span></p>"
73,/title/80123567,Burned Cocoon,"A secret marriage unites two families -- one wealthy and traditional, the other bankrupt and modern -- and is threatened by the resulting conflicts.",TV-14,1 Season,2005,CastYavuz BingölBasak KöklükayaÇolpan IlhanMustafa AlaboraSedef AvcıAyça İnciTuncer NecmioğluSerdar Özer,"Yavuz Bingöl, Basak Köklükaya, Çolpan Ilhan, Mustafa Alabora, Sedef Avcı, Ayça İnci, Tuncer Necmioğlu, Serdar Özer","[u'TV Shows', u'International TV Shows', u'TV Dramas', u'Emotional']",https://occ-0-1361-1007.1.nflxso.net/art/e7eea/b201ac82bc5ff1cb3713091392d125d0e41e7eea.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/50216/a315af1f1eeb7d19bab2b72b3b19c933fff50216.jpg);""></div>",/title/80123567,"<p class=""watch-page-link"" data-href=""/title/80123567""><span class=""watch-page-link-title"" data-href=""/title/80123567"">Burned Cocoon</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2005</span><span class=""watch-page-link-maturity"">TV-14</span><span class=""watch-page-link-duration"">1 Season</span></span></p>"
74,/title/80134437,Drawers,"After self-destruction puts her in the hospital, Deniz is forced to face memories of a controlling father obsessed with suppressing her sexuality.",TV-MA,126m,2015,"DirectorCaner AlperMehmet Binay, CastEce DizdarTaner BirselTilbe SaranNilüfer AçıkalınHakan ÇimenserPınar TöreTuğrul TülekBurak Altay","Caner Alper, Mehmet Binay, Ece Dizdar, Taner Birsel, Tilbe Saran, Nilüfer Açıkalın, Hakan Çimenser, Pınar Töre, Tuğrul Tülek, Burak Altay","[u'Dramas', u'International Dramas', u'Dramas based on Real Life', u'International Movies', u'Middle Eastern Movies']",https://occ-0-1361-1007.1.nflxso.net/art/dfe95/57b8add1727980d6127b875678d128a1efadfe95.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/764aa/1f6779cb97b6b0b3b3875b1c87e24ec9e81764aa.jpg);""></div>",/title/80134437,"<p class=""watch-page-link"" data-href=""/title/80134437""><span class=""watch-page-link-title"" data-href=""/title/80134437"">Drawers</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2015</span><span class=""watch-page-link-maturity"">TV-MA</span><span class=""watch-page-link-duration"">126m</span></span></p>"
75,/title/80126684,Love Me As I Am,"After wealthy college boy Ömer and lower class college girl Aysem fall in love and quickly marry, they learn that love and life aren't always perfect.",TV-14,3 Seasons,2013,CastAlper SaldıranZeynep ÇamcıBurcu AltınUmut KurtEda EceOzan OsmanpaşaoğluMert TurakBurcu BiricikYusuf AkgünSelen Uçer,"Alper Saldıran, Zeynep Çamcı, Burcu Altın, Umut Kurt, Eda Ece, Ozan Osmanpaşaoğlu, Mert Turak, Burcu Biricik, Yusuf Akgün, Selen Uçer","[u'TV Shows', u'International TV Shows', u'Romantic TV Shows', u'TV Comedies', u'TV Dramas', u'TV Dramedies', u'Romantic']",https://occ-0-1361-1007.1.nflxso.net/art/81b90/e918a5af2fd70386378b12c1af3f49bbf1781b90.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/09afd/2bb62e669dd27d1f4f047b41fa2be34219a09afd.jpg);""></div>",/title/80126684,"<p class=""watch-page-link"" data-href=""/title/80126684""><span class=""watch-page-link-title"" data-href=""/title/80126684"">Love Me As I Am</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2013</span><span class=""watch-page-link-maturity"">TV-14</span><span class=""watch-page-link-duration"">3 Seasons</span></span></p>"
76,/title/80126879,What Happens to My Family,A naïve young woman goes to Istanbul to meet the now-grown boy who jokingly promised to marry her in 11 years after she saved his life as a child.,TV-14,1 Season,2015,"CreatorsFaruk Bayhan, CastSettar TanrıöğenUraz KaygılaroğluBerna KoraltürkMelis TüzüngüçÖzgün KaramanTülay BursaTolga PancaroğluErtunç TuncerCansu Gültekin","Faruk Bayhan, Settar Tanrıöğen, Uraz Kaygılaroğlu, Berna Koraltürk, Melis Tüzüngüç, Özgün Karaman, Tülay Bursa, Tolga Pancaroğlu, Ertunç Tuncer, Cansu Gültekin","[u'TV Shows', u'International TV Shows', u'TV Comedies', u'TV Dramas', u'TV Dramedies', u'Quirky']",https://occ-0-1361-1007.1.nflxso.net/art/8bf0f/7a369b6df0b76bb117229b370f61c6fb2f18bf0f.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/752ef/0937f67a6598d92612abc4e32b2bd620718752ef.jpg);""></div>",/title/80126879,"<p class=""watch-page-link"" data-href=""/title/80126879""><span class=""watch-page-link-title"" data-href=""/title/80126879"">What Happens to My Family</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2015</span><span class=""watch-page-link-maturity"">TV-14</span><span class=""watch-page-link-duration"">1 Season</span></span></p>"
77,/title/80058482,Mustang,"After being seen flirting with male classmates, five spirited sisters are put on virtual lockdown by their conservative, domineering grandmother.",PG-13,97m,2015,"DirectorsDeniz Gamze Ergüven, CastGüneş ŞensoyDoğa Zeynep DoğuşluTuğba SunguroğluElit İşcanIlayda AkdoganAyberk Pekcan","Deniz Gamze Ergüven, Güneş Şensoy, Doğa Zeynep Doğuşlu, Tuğba Sunguroğlu, Elit İşcan, Ilayda Akdogan, Ayberk Pekcan","[u'Dramas', u'International Dramas', u'International Movies', u'Middle Eastern Movies', u'Dark', u'Emotional']",https://occ-0-1361-1007.1.nflxso.net/art/5ca7d/6636b1d6e778bec921d3a501f9b970094385ca7d.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/8af3f/ff8ad07ac0815f45d8fdb73ca6770c5d7528af3f.jpg);""></div>",/title/80058482,"<p class=""watch-page-link"" data-href=""/title/80058482""><span class=""watch-page-link-title"" data-href=""/title/80058482"">Mustang</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2015</span><span class=""watch-page-link-maturity"">PG-13</span><span class=""watch-page-link-duration"">97m</span></span></p>"
78,/title/80134523,Zenne Dancer,"In this fact-based tale, gay Ahmet is inspired by a male belly dancer and a naive lover to come out to his conservative family, with tragic results.",TV-MA,103m,2012,"DirectorCaner AlperMehmet Binay, CastKerem CanGiovanni ArvanehErkan AvcıRüçhan ÇalışkurTilbe SaranÜnal SilverEsme MadraJale ArıkanTolga TekinErdal YıldızHülya Duyar","Caner Alper, Mehmet Binay, Kerem Can, Giovanni Arvaneh, Erkan Avcı, Rüçhan Çalışkur, Tilbe Saran, Ünal Silver, Esme Madra, Jale Arıkan, Tolga Tekin, Erdal Yıldız, Hülya Duyar","[u'Dramas', u'International Dramas', u'LGBTQ Dramas', u'LGBTQ Movies', u'International Movies', u'Middle Eastern Movies', u'Emotional']",https://occ-0-1361-1007.1.nflxso.net/art/5717d/03ac5f4327784e0bfb68679b2c909d3ed6e5717d.jpg,"<div class=""title-boxart"" style=""background-image:url(https://occ-0-1361-1007.1.nflxso.net/art/e911c/908c713e6cc9fb2f6604bb19723fe7928fce911c.jpg);""></div>",/title/80134523,"<p class=""watch-page-link"" data-href=""/title/80134523""><span class=""watch-page-link-title"" data-href=""/title/80134523"">Zenne Dancer</span><span class=""watch-page-link-availability""><span class=""watch-page-link-year"">2012</span><span class=""watch-page-link-maturity"">TV-MA</span><span class=""watch-page-link-duration"">103m</span></span></p>"
